target,method,n,n_correct,auc,auc_lo,auc_hi,auc_valid_bootstraps,pcc_continuous,pcc_continuous_lo,pcc_continuous_hi,pcc_continuous_valid_bootstraps,pcc_binary,pcc_binary_lo,pcc_binary_hi,pcc_binary_valid_bootstraps,hide_minus_baseline_auc,hide_minus_baseline_auc_lo,hide_minus_baseline_auc_hi,hide_minus_baseline_auc_valid_bootstraps,pcc_with_hide,pcc_with_hide_lo,pcc_with_hide_hi,pcc_with_hide_valid_bootstraps,model,dataset
sentence_similarity,HIDE_score,1216,528,0.5507991433227625,0.5186396007680737,0.5836093715070073,2000,0.1075586397080171,0.05254578865516614,0.16376470223520842,2000,0.08525175908656976,0.028959669225441135,0.1412003658148896,2000,0.0,0.0,0.0,2000,0.9999999999999998,0.9999999999999998,1.0000000000000002,2000,gemma-2-9b,SQuAD
sentence_similarity,Omega,1216,528,0.7016962869978859,0.6729197489006442,0.7303449387789898,2000,0.324510417336073,0.27075436336428826,0.37808337676527976,2000,0.34841246444849794,0.3059941724947203,0.390845768586795,2000,-0.1508971436751234,-0.19225593411001482,-0.11246411229457433,2000,0.26949977142632786,0.21580076655931246,0.3189610537353841,2000,gemma-2-9b,SQuAD
sentence_similarity,Delta_in,1216,528,0.43529636848132486,0.4025829096867455,0.46863707324751946,2000,-0.11260233022777572,-0.16658821184477435,-0.057321478866396554,2000,-0.10731415299533052,-0.1635282554166942,-0.04906529824890363,2000,0.11550277484143762,0.07008171769410726,0.1611331754941911,2000,0.041989454035039064,-0.01605059530568598,0.09914378291757289,2000,gemma-2-9b,SQuAD
sentence_similarity,negative_Delta_in,1216,528,0.5647036315186751,0.5313629267524805,0.5974170903132545,2000,0.11260233022777572,0.057321478866396464,0.16658821184477432,2000,0.10731415299533052,0.04906529824890358,0.1635282554166942,2000,-0.013904488195912612,-0.0613886453384164,0.03475369895217435,2000,-0.041989454035039064,-0.09914378291757296,0.01605059530568597,2000,gemma-2-9b,SQuAD
sentence_similarity,negative_mnll,1216,528,0.8034156976744186,0.7784513550953621,0.8284411645982191,2000,0.4881387338325371,0.4429254970712951,0.5335183878506577,2000,0.4825784860624948,0.446732053285189,0.5175613775432536,2000,-0.2526165543516561,-0.2949952528317629,-0.21084486390098786,2000,-0.059857857429433545,-0.11545110335391713,-0.005876147967851867,2000,gemma-2-9b,SQuAD
sentence_similarity,negative_energy,1216,528,0.21223407769556024,0.18661063537055614,0.238620500048701,2000,-0.4471970000267658,-0.48743972965264515,-0.40416035859330646,2000,-0.48198661787893027,-0.5215858118159207,-0.440875807334248,2000,0.33856506562720223,0.30033424209017595,0.3773349464793865,2000,0.17618140786529946,0.12297885392244197,0.22916284908625087,2000,gemma-2-9b,SQuAD
sentence_similarity,constant_kernel_control,1216,528,0.5408229276779423,0.5082954234252893,0.5717039619209795,2000,0.10609493095514651,0.05087443087984305,0.16116568233533976,2000,0.08426900882337358,0.027457430885091262,0.13957121709086037,2000,0.009976215644820208,0.0022198354049135366,0.017553682095851213,2000,0.9969973267259244,0.996358149195187,0.9975995462875382,2000,gemma-2-9b,SQuAD
sentence_similarity,negative_output_length,1216,528,0.654245947850599,0.6238181018542277,0.6840238733490083,2000,0.23072633108342144,0.17407751495442897,0.290035983562046,2000,0.24796779202558253,0.19479824860003872,0.2999046079850546,2000,-0.1034468045278365,-0.13281384692732046,-0.07445204747204923,2000,0.6110353410701279,0.572264209407718,0.6479887494014679,2000,gemma-2-9b,SQuAD
rouge_l,HIDE_score,1216,666,0.6008217308217308,0.5692482290597137,0.630782862550441,2000,0.12516215130682576,0.06653389903618713,0.18070278894904665,2000,0.16406672226111957,0.11091902120043949,0.2155093369871451,2000,0.0,0.0,0.0,2000,0.9999999999999998,0.9999999999999998,1.0000000000000002,2000,gemma-2-9b,SQuAD
rouge_l,Omega,1216,666,0.7095659295659296,0.6809155692184043,0.73709829971024,2000,0.38785570596250357,0.34072124198562037,0.43321581399303294,2000,0.37469290263811356,0.3283223072006023,0.41792102315778407,2000,-0.10874419874419872,-0.14708175089576736,-0.0738311507367918,2000,0.26949977142632786,0.21580076655931246,0.3189610537353841,2000,gemma-2-9b,SQuAD
rouge_l,Delta_in,1216,666,0.4113226863226863,0.3814171089474984,0.44497364839525855,2000,-0.169615703934114,-0.22345548970779786,-0.10913579757456282,2000,-0.15350869471617795,-0.20440272024190578,-0.09466458210915411,2000,0.18949904449904453,0.1437702276783927,0.23179545171185356,2000,0.041989454035039064,-0.01605059530568598,0.09914378291757289,2000,gemma-2-9b,SQuAD
rouge_l,negative_Delta_in,1216,666,0.5886773136773137,0.5550263516047415,0.6185828910525015,2000,0.169615703934114,0.10913579757456272,0.22345548970779783,2000,0.15350869471617795,0.09466458210915411,0.20440272024190573,2000,0.012144417144417163,-0.03418626914779463,0.05781572909583124,2000,-0.041989454035039064,-0.09914378291757296,0.01605059530568597,2000,gemma-2-9b,SQuAD
rouge_l,negative_mnll,1216,666,0.8143816543816543,0.788804820920546,0.8376267756070106,2000,0.6052644769840118,0.5692262603586917,0.6380305137178302,2000,0.5260583413435583,0.4899893382548226,0.562010604089834,2000,-0.21355992355992348,-0.25453836330599316,-0.17075563327205834,2000,-0.059857857429433545,-0.11545110335391713,-0.005876147967851867,2000,gemma-2-9b,SQuAD
rouge_l,negative_energy,1216,666,0.22162435162435162,0.1955262312900763,0.24826178728844298,2000,-0.5206289085197944,-0.5578191356546729,-0.47810667103291005,2000,-0.45735677551206055,-0.49670930220337606,-0.41832163019685265,2000,0.3791973791973792,0.3405908731072756,0.4171900069300644,2000,0.17618140786529946,0.12297885392244197,0.22916284908625087,2000,gemma-2-9b,SQuAD
rouge_l,constant_kernel_control,1216,666,0.5864346164346165,0.5555844025215221,0.6158153020205507,2000,0.12523020818980338,0.06570009734616986,0.18054494544396793,2000,0.16203512740799791,0.10705505344143104,0.213122088002753,2000,0.014387114387114375,0.007404741258866423,0.021284635083227362,2000,0.9969973267259244,0.996358149195187,0.9975995462875382,2000,gemma-2-9b,SQuAD
rouge_l,negative_output_length,1216,666,0.6827968877968877,0.6523763642609797,0.7097588206169136,2000,0.306075325656172,0.2515223352039209,0.35773554796680684,2000,0.3116656194061577,0.2596957128969136,0.35896093660858946,2000,-0.0819751569751569,-0.10723516456145568,-0.05664431853383607,2000,0.6110353410701279,0.572264209407718,0.6479887494014679,2000,gemma-2-9b,SQuAD
exact_match,HIDE_score,1216,409,0.5367884312994792,0.5005464299882989,0.5703108920500587,2000,0.055888460886967715,-0.003340748286181025,0.1123033233374835,2000,0.055888460886967715,-0.003340748286181025,0.1123033233374835,2000,0.0,0.0,0.0,2000,0.9999999999999998,0.9999999999999998,1.0000000000000002,2000,gemma-2-9b,SQuAD
exact_match,Omega,1216,409,0.7276429045364067,0.6993729471252057,0.7562392321063097,2000,0.3615948091446399,0.3212345066580463,0.40148828132688924,2000,0.3615948091446399,0.3212345066580463,0.40148828132688924,2000,-0.1908544732369275,-0.23604421181751087,-0.14892102362232199,2000,0.26949977142632786,0.21580076655931246,0.3189610537353841,2000,gemma-2-9b,SQuAD
exact_match,Delta_in,1216,409,0.4403204842711846,0.4052841523390431,0.4742841049243518,2000,-0.10119758641071058,-0.15662137152057173,-0.045482129787147295,2000,-0.10119758641071058,-0.15662137152057173,-0.045482129787147295,2000,0.09646794702829459,0.047495359382490505,0.1422069501620084,2000,0.041989454035039064,-0.01605059530568598,0.09914378291757289,2000,gemma-2-9b,SQuAD
exact_match,negative_Delta_in,1216,409,0.5596795157288154,0.5257158950756482,0.5947158476609569,2000,0.10119758641071058,0.04548212978714728,0.15662137152057173,2000,0.10119758641071058,0.04548212978714728,0.15662137152057173,2000,-0.022891084429336184,-0.07637911051117992,0.029766830131718703,2000,-0.041989454035039064,-0.09914378291757296,0.01605059530568597,2000,gemma-2-9b,SQuAD
exact_match,negative_mnll,1216,409,0.82443048751299,0.8006286442232248,0.8472972834448435,2000,0.46861375211407547,0.4343446120185659,0.503310868853148,2000,0.46861375211407547,0.4343446120185659,0.503310868853148,2000,-0.2876420562135108,-0.3335805295594794,-0.24242001257007967,2000,-0.059857857429433545,-0.11545110335391713,-0.005876147967851867,2000,gemma-2-9b,SQuAD
exact_match,negative_energy,1216,409,0.19459618315291324,0.1677168914435535,0.22050237981169682,2000,-0.5132045853029883,-0.5550364766732789,-0.4688024649182647,2000,-0.5132045853029883,-0.5550364766732789,-0.4688024649182647,2000,0.3421922481465659,0.3038109474276546,0.3793676738363491,2000,0.17618140786529946,0.12297885392244197,0.22916284908625087,2000,gemma-2-9b,SQuAD
exact_match,constant_kernel_control,1216,409,0.5233152458773022,0.4873666478622803,0.5582504700694196,2000,0.05569384237644137,-0.0037278826251334906,0.11259288820133281,2000,0.05569384237644137,-0.0037278826251334906,0.11259288820133281,2000,0.013473185422177014,0.005449010611978398,0.021538240360868134,2000,0.9969973267259244,0.996358149195187,0.9975995462875382,2000,gemma-2-9b,SQuAD
exact_match,negative_output_length,1216,409,0.6806261228916903,0.6491896658050889,0.7110879369951609,2000,0.27856578686316996,0.2266965128024356,0.32902486347472704,2000,0.27856578686316996,0.2266965128024356,0.32902486347472704,2000,-0.14383769159221116,-0.17883977311135488,-0.10882478562098152,2000,0.6110353410701279,0.572264209407718,0.6479887494014679,2000,gemma-2-9b,SQuAD
