target,method,n,n_correct,auc,auc_lo,auc_hi,auc_valid_bootstraps,pcc_continuous,pcc_continuous_lo,pcc_continuous_hi,pcc_continuous_valid_bootstraps,pcc_binary,pcc_binary_lo,pcc_binary_hi,pcc_binary_valid_bootstraps,hide_minus_baseline_auc,hide_minus_baseline_auc_lo,hide_minus_baseline_auc_hi,hide_minus_baseline_auc_valid_bootstraps,pcc_with_hide,pcc_with_hide_lo,pcc_with_hide_hi,pcc_with_hide_valid_bootstraps,model,dataset
exact_match,negative_energy,711,383,0.5263962300197415,0.48462120593444846,0.5686575442967888,2000,0.03780313228116036,-0.03345786333105239,0.11091211590483112,2000,0.03780313228116036,-0.03345786333105239,0.11091211590483112,2000,0.07219559956696175,0.009741147549325683,0.1311265076436518,2000,-0.016637913444101,-0.08994696674008969,0.05890104710149327,2000,gemma-2-9b,race
exact_match,constant_kernel_control,711,383,0.5922037190345794,0.5500907042146428,0.6313835961560692,2000,0.18037483861804965,0.10608215170966108,0.24839174218964408,2000,0.18037483861804965,0.10608215170966108,0.24839174218964408,2000,0.006388110552123849,-0.0020131722555749936,0.014065845757505099,2000,0.9990098278249998,0.9987676708042388,0.999239216570015,2000,gemma-2-9b,race
exact_match,negative_output_length,711,383,0.5928604406801248,0.5515515971623645,0.633953682113684,2000,0.22790595898316995,0.17808131179027747,0.2741576087277882,2000,0.22790595898316995,0.17808131179027747,0.2741576087277882,2000,0.005731388906578427,-0.013647544601128048,0.024765225185864492,2000,0.702066213796923,0.6649901742622325,0.7484903425614774,2000,gemma-2-9b,race
sentence_similarity,HIDE_score,8443,6,0.7685986330054126,0.633802879488091,0.8979699842022116,1995,0.3224295698238828,0.3037993362154385,0.340348120191019,2000,0.02234727907454898,0.003982278944820277,0.0392060847932227,1995,0.0,0.0,0.0,1995,1.0,0.9999999999999998,1.0000000000000002,2000,gemma-2-9b,triviaqa
sentence_similarity,Omega,8443,6,0.6875271621034333,0.3401573053679346,0.9873916112827014,1995,0.2485966301293052,0.22700816087846196,0.26909164355677734,2000,0.02243117313749839,-0.009553247389232319,0.051391132418362115,1995,0.0810714709019793,-0.2239462897276887,0.3833567387568766,1995,0.4717863392237884,0.4548419207736417,0.48770150209847835,2000,gemma-2-9b,triviaqa
sentence_similarity,Delta_in,8443,6,0.3833116036505867,0.04062796208530806,0.7088428120063188,1995,0.08146811885005649,0.06072750966017931,0.1032884763597774,2000,-0.014691971369587813,-0.04255370620632464,0.013371294456419314,1995,0.38528702935482595,0.12947467528630702,0.6653017149129287,1995,0.3260390986163137,0.3068923314626347,0.34521798564696593,2000,gemma-2-9b,triviaqa
sentence_similarity,negative_Delta_in,8443,6,0.6166883963494133,0.2911571879936809,0.9593720379146919,1995,-0.08146811885005649,-0.1032884763597774,-0.06072750966017933,2000,0.014691971369587813,-0.013371294456419375,0.04255370620632464,1995,0.15191023665599934,-0.2544194312796209,0.5551599905190803,1995,-0.3260390986163137,-0.34521798564696593,-0.3068923314626347,2000,gemma-2-9b,triviaqa
sentence_similarity,negative_mnll,8443,6,0.7254355813677847,0.38563810125567566,0.9599360113757553,1995,0.03221194122697566,0.010253644423647262,0.05425667744358771,2000,0.020230133271710308,-0.01536154192369042,0.04773911708637535,1995,0.0431630516376279,-0.32517683257153723,0.4738059778545232,1995,-0.1869768321149529,-0.20669917101792426,-0.16614188941144387,2000,gemma-2-9b,triviaqa
sentence_similarity,negative_energy,8443,6,0.32790091264667537,0.06280957459414623,0.6423466967767075,1995,0.0059158693188387824,-0.016409820052723442,0.028457352763414302,2000,-0.034247978767098355,-0.08065720648314388,0.009220092036320687,1995,0.4406977203587373,0.16438946589106027,0.6924801068312092,1995,0.19276246901566157,0.172413442627414,0.21256667693593698,2000,gemma-2-9b,triviaqa
sentence_similarity,constant_kernel_control,8443,6,0.7466318991742721,0.6135972203768643,0.8748467463873857,1995,0.3241887671765769,0.30577782117794067,0.3421055170086294,2000,0.021511869225280405,0.004430275489857538,0.03739728426312022,1995,0.02196673383114056,0.014606299585708105,0.02849447260338059,1995,0.9987137173777417,0.9986730987774484,0.9987578639593754,2000,gemma-2-9b,triviaqa
